lag,acf,acf_ci_low,acf_ci_hi,pacf,pacf_ci_low,pacf_ci_hi
0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.54257752948043,-0.11074379869958795,1.1958988576604481,0.54257752948043,-0.11074379869958795,1.1958988576604481
2,0.12989777254635568,-0.6935931590677227,0.9533887041604341,-0.23312125747521195,-0.8864425856552299,0.42020007070480603
3,-0.02356306694073071,-0.8557538178544595,0.808627683972998,0.023998607672480448,-0.6293227205075376,0.6773199358524984
