,current_ratio,quick_ratio,cash_ratio
current_ratio,0.11921888113549835,0.08105586214640613,0.004523563952970675
quick_ratio,0.08105586214640613,0.07995248074700384,-0.0020830216242688922
cash_ratio,0.004523563952970675,-0.0020830216242688922,0.013195984857858074
