lag,acf,acf_ci_low,acf_ci_hi,pacf,pacf_ci_low,pacf_ci_hi
0,1.0,1.0,1.0,1.0,1.0,1.0
1,-0.12855831037649226,-0.7818796385565102,0.5247630178035257,-0.1285583103764922,-0.7818796385565102,0.5247630178035257
2,-0.15794306703397615,-0.821974210718988,0.5060880766510358,-0.1774022760457884,-0.8307236042258064,0.4759190521342296
3,0.37052341597796146,-0.3093535661125102,1.050400398068433,0.33995023546453096,-0.313371092715487,0.9932715636445489
