lag,acf,acf_ci_low,acf_ci_hi,pacf,pacf_ci_low,pacf_ci_hi
0,1.0,1.0,1.0,1.0,1.0,1.0
1,-0.02272013410956203,-0.6760414622895801,0.6306011940704559,-0.022720134109561994,-0.67604146228958,0.630601194070456
2,-0.01666738583627342,-0.670325874422486,0.6369911027499393,-0.017192465158006636,-0.6705137933380246,0.6361288630220113
3,-0.059239158963025604,-0.7130790225788056,0.5946007046527545,-0.06006371953454741,-0.7133850477145653,0.5932576086454706
