lag,acf,acf_ci_low,acf_ci_hi,pacf,pacf_ci_low,pacf_ci_hi
0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.2160975795218492,-0.4372237486581688,0.8694189077018671,0.21609757952184927,-0.4372237486581687,0.8694189077018672
2,0.17047555845888507,-0.5126737637370877,0.8536248806548579,0.12984071769634062,-0.5234806104836773,0.7831620458763586
3,-0.0068477099988593975,-0.7079196887987178,0.694224268800999,-0.07144676009835031,-0.7247680882783682,0.5818745680816677
