lag,acf,acf_ci_low,acf_ci_hi,pacf,pacf_ci_low,pacf_ci_hi
0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.4923869854030166,-0.16093434277700136,1.1457083135830346,0.4923869854030166,-0.16093434277700136,1.1457083135830346
2,-0.032932572087607165,-0.829044188589502,0.7631790444142877,-0.363508253401044,-1.016829581581062,0.289813074778974
3,-0.11182152785673352,-0.9085144071159408,0.6848713514024738,0.13578957104991507,-0.5175317571301029,0.789110899229933
