lag,acf,acf_ci_low,acf_ci_hi,pacf,pacf_ci_low,pacf_ci_hi
0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.1786786786786787,-0.4746426495013393,0.8320000068586967,0.17867867867867868,-0.4746426495013393,0.8320000068586967
2,-0.04804804804804804,-0.7219046259935845,0.6258085298974884,-0.0826115814110551,-0.735932909591073,0.5707097467689629
3,-0.0720720720720721,-0.7473893709167371,0.6032452267725928,-0.04994112254911082,-0.7032624507291287,0.6033802056309072
