,current_ratio,quick_ratio,cash_ratio
current_ratio,0.007049759729177386,0.0030617268559157717,0.00312648853975567
quick_ratio,0.0030617268559157717,0.0027579550458658145,0.0012907360498548128
cash_ratio,0.00312648853975567,0.0012907360498548128,0.001949133226352104
