lag,acf,acf_ci_low,acf_ci_hi,pacf,pacf_ci_low,pacf_ci_hi
0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.34803967164410676,-0.3052816565359112,1.0013609998241249,0.34803967164410693,-0.30528165653591105,1.0013609998241249
2,-0.16810062033193118,-0.8962720765940955,0.5600708359302331,-0.3290961851181249,-0.9824175132981429,0.3242251430618931
3,-0.07842825467013499,-0.822979239427282,0.666122730087012,0.14530101111766358,-0.5080203170623544,0.7986223392976816
