lag,acf,acf_ci_low,acf_ci_hi,pacf,pacf_ci_low,pacf_ci_hi
0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.4615480403788981,-0.1917732878011199,1.114869368558916,0.461548040378898,-0.19177328780111996,1.114869368558916
2,0.09660129621873975,-0.6835784974881212,0.8767810899256006,-0.14794057386021897,-0.801261902040237,0.505380754319799
3,-0.060602235301403885,-0.845870775749958,0.7246663051471502,-0.05651552617472063,-0.7098368543547386,0.5968058020052973
