lag,acf,acf_ci_low,acf_ci_hi,pacf,pacf_ci_low,pacf_ci_hi
0,1.0,1.0,1.0,1.0,1.0,1.0
1,-0.1388888888888889,-0.7922102170689069,0.514432439291129,-0.1388888888888889,-0.7922102170689069,0.514432439291129
2,-0.1527777777777778,-0.8185824914309342,0.5130269358753786,-0.17545239968528717,-0.8287737278653051,0.47786892849473084
3,-0.16666666666666666,-0.8472702068814314,0.5139368735480981,-0.22721994849627516,-0.8805412766762931,0.42610137968374284
