lag,acf,acf_ci_low,acf_ci_hi,pacf,pacf_ci_low,pacf_ci_hi
0,1.0,1.0,1.0,1.0,1.0,1.0
1,-0.013888888888888836,-0.6672102170689068,0.6394324392911291,-0.013888888888888888,-0.6672102170689068,0.6394324392911291
2,-0.027777777777777807,-0.6812251202955827,0.6256695647400271,-0.027976075631873428,-0.6812974038118914,0.6253452525481445
3,-0.04166666666666667,-0.6956178237099856,0.6122844903766523,-0.042493267384097075,-0.6958145955641151,0.6108280607959209
