lag,acf,acf_ci_low,acf_ci_hi,pacf,pacf_ci_low,pacf_ci_hi
0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.3341566528042644,-0.3191646753757536,0.9874779809842824,0.3341566528042644,-0.3191646753757536,0.9874779809842824
2,-0.12580155020483924,-0.848400143357269,0.5967970429475904,-0.26731026132494107,-0.920631589504959,0.3860110668550769
3,-0.27506645661614204,-1.006953562875156,0.45682064964287195,-0.16059449306009016,-0.8139158212401081,0.4927268351199278
