lag,acf,acf_ci_low,acf_ci_hi,pacf,pacf_ci_low,pacf_ci_hi
0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.6504108541124088,-0.0029104740676091367,1.3037321822924268,0.6504108541124088,-0.0029104740676091367,1.3037321822924268
2,0.30279432368084025,-0.5848740545166814,1.1904627018783618,-0.20840051864550277,-0.8617218468255208,0.4449208095345152
3,-0.03878510095149685,-0.9694957052101312,0.8919255033071374,-0.2558804954724264,-0.9092018236524444,0.39744083270759156
